博文网址,发帖子人,博文发布时间,来自,博文内容,转发数,评论数,点赞数,博文图片,博文视频,评论者,评论内容,评论时间,评论点赞,二级评论人,二级评论内容,二级评论时间
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,圆头冬瓜crrrrrrrr,统一解释，我是指那些不分青红皂白一棍子打死所有留学生的人。不如实申报的该骂，但不应该牵连到其他遵守法规留学生,3月17日 00:08,95,深爱着我得祖国,"
            深爱着我得祖国：按照国家要求弄，祖国随时欢迎大家回家，就像邓爷爷挂念第一批留学生一样        ",3月17日 01:04
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,深爱着我得祖国,按照国家要求弄，祖国随时欢迎大家回家，就像邓爷爷挂念第一批留学生一样,3月17日 01:04,63,利物浦没有冬天,"
            利物浦没有冬天：想回去，但是听到那种骂留学生的话心里很不舒服啊，又不是不乖乖听话积极配合，搞得所有留学生都有病都是带有恶意的回来一样        ",3月17日 00:45
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,利物浦没有冬天,想回去，但是听到那种骂留学生的话心里很不舒服啊，又不是不乖乖听话积极配合，搞得所有留学生都有病都是带有恶意的回来一样,3月17日 00:45,64,虚幻的星河,"
            虚幻的星河：有一说一，回国可以，但不要瞒报，毕竟这可关系到人民的生命健康。 而那些在国外接受不到好的治疗，就想着回国，但又隐瞒自己的病情入境的，是属于千里投毒的人！ 最讨厌的就是回国这种隐瞒不报的，难得国内有很多省份都已经是零病例了，结果因为某个人回来隐瞒不报，又多出了几十个待隔离的……        ",3月17日 00:44
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,虚幻的星河,有一说一，回国可以，但不要瞒报，毕竟这可关系到人民的生命健康。而那些在国外接受不到好的治疗，就想着回国，但又隐瞒自己的病情入境的，是属于千里投毒的人！最讨厌的就是回国这种隐瞒不报的，难得国内有很多省份都已经是零病例了，结果因为某个人回来隐瞒不报，又多出了几十个待隔离的……,3月17日 00:44,67,大鲨鱼突然吧唧你一口然后跑掉,"
            大鲨鱼突然吧唧你一口然后跑掉：坐标土澳昨天看评论寒心的不行，不知道为啥留学还要被骂。今年又山火，龙卷风，洪水，冰雹，很多人跑回国，回来又禁令没法上学，接着往泰国迪拜菲律宾跑中转，14天好不容易回来了，我们改网课了…        ",3月17日 04:38
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,大鲨鱼突然吧唧你一口然后跑掉,坐标土澳昨天看评论寒心的不行，不知道为啥留学还要被骂。今年又山火，龙卷风，洪水，冰雹，很多人跑回国，回来又禁令没法上学，接着往泰国迪拜菲律宾跑中转，14天好不容易回来了，我们改网课了…,3月17日 04:38,24,绝情谷谷主冷锋,"
            绝情谷谷主冷锋：一定要多囤点食材放家里，放得久的！其实国外就和我们这里刚开始一样，感冒了都不敢出门去医院！怕在医院感染，自主在家隔离，基本上两个多月没出门了！出去买菜都是带一次性雨衣，带墨镜口罩手套下楼，回来全换，还洗澡半小时！你尽量多囤粮，出门一定做好防护，保护好自己！你们在外太不容易了！        ",3月17日 00:51
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,绝情谷谷主冷锋,一定要多囤点食材放家里，放得久的！其实国外就和我们这里刚开始一样，感冒了都不敢出门去医院！怕在医院感染，自主在家隔离，基本上两个多月没出门了！出去买菜都是带一次性雨衣，带墨镜口罩手套下楼，回来全换，还洗澡半小时！你尽量多囤粮，出门一定做好防护，保护好自己！你们在外太不容易了！,3月17日 00:51,21,Weeegqlo,"
            Weeegqlo：这几天看到那些评论真的好伤心        ",3月17日 01:49
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,Weeegqlo,这几天看到那些评论真的好伤心,3月17日 01:49,16,超刚少年的小盆友,"
            超刚少年的小盆友：说的不是听话的宝宝哦，是那些不要脸，恶意抹黑祖国，恶意隐瞒在国外呆了几年，就有莫名优越感，忽视前线人员的牺牲，无理取闹要优待的人，回来就回来，如果能够听从国家安排，认真做好隔离防护，就不会有人说了，我们也希望你们好好的回来，毕竟全国人民刚度过了一段艰难的日子，不想一切功亏一篑!        ",3月17日 03:53
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,超刚少年的小盆友,说的不是听话的宝宝哦，是那些不要脸，恶意抹黑祖国，恶意隐瞒在国外呆了几年，就有莫名优越感，忽视前线人员的牺牲，无理取闹要优待的人，回来就回来，如果能够听从国家安排，认真做好隔离防护，就不会有人说了，我们也希望你们好好的回来，毕竟全国人民刚度过了一段艰难的日子，不想一切功亏一篑!,3月17日 03:53,19,小羊0221,"
            小羊0221：抱抱你，独自一人在异国他乡，现在国外疫情这么严重回国好像也很困难。抱抱你，希望国家能安排撤侨的飞机，组织你们回去吧，照顾好自己！        ",3月17日 00:35
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,小羊0221,抱抱你，独自一人在异国他乡，现在国外疫情这么严重回国好像也很困难。抱抱你，希望国家能安排撤侨的飞机，组织你们回去吧，照顾好自己！,3月17日 00:35,12,galaMomo,"
            galaMomo：这里是你们的家…配合国家采取的防疫措施就好啦…        ",3月17日 00:27
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,武仲之魂,别争了，能回来还是回来吧！留得青山在不怕没柴烧，海外没那么多治疗和防护措施，相信国家，现在中国是最安全的国家，再不回，迟则生变啊！,3月16日 23:02,458,,,
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,武仲之魂,别争了，能回来还是回来吧！留得青山在不怕没柴烧，海外没那么多治疗和防护措施，相信国家，现在中国是最安全的国家，再不回，迟则生变啊！,3月16日 23:02,458,erena小汐,"
            erena小汐：其实国外做好防护少出门比飞机上到处转机安全很多。这是实话。        ",3月17日 00:35
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,erena小汐,其实国外做好防护少出门比飞机上到处转机安全很多。这是实话。,3月17日 00:35,131,王也的七月,"
            王也的七月：而且国外认为病毒只要勤洗手就行了 所以全都不带口罩 所以欧洲难道真的觉得 中国人得了八万多是因为不洗手吗？？？        ",3月17日 00:46
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,王也的七月,而且国外认为病毒只要勤洗手就行了所以全都不带口罩所以欧洲难道真的觉得中国人得了八万多是因为不洗手吗？？？,3月17日 00:46,75,CYSABBY,"
            CYSABBY：谢谢你能理解留学生们        ",3月17日 00:33
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,CYSABBY,谢谢你能理解留学生们,3月17日 00:33,45,L--Mario,"
            L--Mario：我让我妹赶紧回来了，机票难买回来麻烦，不过只有我们国家是最安全的，回来让她去隔离，自费啥的不麻烦国家🙏🙏        ",3月17日 00:52
https://www.weibo.com/1926909715/IyViPhZtN?refer_flag=1001030103_&type=comment,,,,,,,,,,L--Mario,我让我妹赶紧回来了，机票难买回来麻烦，不过只有我们国家是最安全的，回来让她去隔离，自费啥的不麻烦国家🙏🙏,3月17日 00:52,33,我有时间就去简史,"
            我有时间就去简史：谢谢理解我回个国老老实实走流程都有人跑我微博下面骂我，气死了，我难道不是中国公民吗，我又没跑他们家去，简直了。        ",3月17日 05:59
